,Date,Average_Iron_Ore_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
1551,2011Q3,175.5666666666667,Watermans Bay,1850000,4.0,2,6020,Perth
1557,2011Q3,175.5666666666667,Mundijong,420000,4.0,2,6123,Perth
1562,2011Q3,175.5666666666667,Murdoch,720000,4.0,2,6150,Perth
1563,2011Q3,175.5666666666667,Champion Lakes,202000,4.0,2,6111,Perth
1564,2011Q3,175.5666666666667,Parkerville,730000,4.0,2,6081,Perth
1568,2011Q3,175.5666666666667,North Lake,590000,4.0,2,6163,Perth
1570,2011Q3,175.5666666666667,Menora,1500000,4.0,2,6050,Perth
1571,2011Q3,175.5666666666667,Champion Lakes,215000,4.0,2,6111,Perth
1574,2011Q3,175.5666666666667,Coolbinia,1633000,4.0,2,6050,Perth
1575,2011Q3,175.5666666666667,Brigadoon,875000,4.0,2,6069,Perth
1576,2011Q3,175.5666666666667,Chidlow,700000,4.0,2,6556,Perth
1580,2011Q3,175.5666666666667,Bellevue,393000,4.0,2,6056,Perth
1582,2011Q3,175.5666666666667,Chidlow,208750,4.0,2,6556,Perth
1583,2011Q3,175.5666666666667,Sawyers Valley,350000,4.0,2,6074,Perth
1590,2011Q3,175.5666666666667,Jarrahdale,630000,4.0,2,6124,Perth
1593,2011Q3,175.5666666666667,Brigadoon,980000,4.0,2,6069,Perth
1594,2011Q3,175.5666666666667,Oldbury,900000,4.0,2,6121,Perth
1600,2011Q3,175.5666666666667,Jarrahdale,560000,4.0,2,6124,Perth
1604,2011Q3,175.5666666666667,Marmion,825000,4.0,2,6020,Perth
1605,2011Q3,175.5666666666667,Parkerville,790000,4.0,2,6081,Perth
1607,2011Q3,175.5666666666667,West Swan,820000,4.0,2,6055,Perth
1608,2011Q3,175.5666666666667,Jarrahdale,550000,4.0,2,6124,Perth
1609,2011Q3,175.5666666666667,Jarrahdale,389000,4.0,2,6124,Perth
1612,2011Q3,175.5666666666667,Samson,500000,4.0,2,6163,Perth
1614,2011Q3,175.5666666666667,North Lake,700000,4.0,2,6163,Perth
1616,2011Q3,175.5666666666667,Cardup,690000,4.0,2,6122,Perth
1617,2011Q3,175.5666666666667,Bickley,590000,4.0,2,6076,Perth
1618,2011Q3,175.5666666666667,Chidlow,399000,4.0,2,6556,Perth
1625,2011Q3,175.5666666666667,Wattleup,1460000,4.0,2,6166,Perth
1626,2011Q4,129.26666666666668,Waterford,1050000,4.0,2,6152,Perth
1629,2011Q4,129.26666666666668,North Lake,500000,4.0,2,6163,Perth
1633,2011Q4,129.26666666666668,Peppermint Grove,2150000,4.0,2,6011,Perth
1637,2011Q4,129.26666666666668,Marmion,680000,4.0,2,6020,Perth
1639,2011Q4,129.26666666666668,Ashfield,415000,4.0,2,6054,Perth
1642,2011Q4,129.26666666666668,Waterford,499900,4.0,2,6152,Perth
1648,2011Q4,129.26666666666668,Waterford,469900,4.0,2,6152,Perth
1649,2011Q4,129.26666666666668,Ashfield,425000,4.0,2,6054,Perth
1650,2011Q4,129.26666666666668,North Lake,580000,4.0,2,6163,Perth
1656,2011Q4,129.26666666666668,Menora,1340000,4.0,2,6050,Perth
1657,2011Q4,129.26666666666668,Marmion,750000,4.0,2,6020,Perth
1659,2011Q4,129.26666666666668,Champion Lakes,205000,4.0,2,6111,Perth
1661,2011Q4,129.26666666666668,Ashfield,445000,4.0,2,6054,Perth
1665,2011Q4,129.26666666666668,Henley Brook,590000,4.0,2,6055,Perth
1667,2011Q4,129.26666666666668,Sawyers Valley,400000,4.0,2,6074,Perth
1668,2011Q4,129.26666666666668,Marmion,1210000,4.0,2,6020,Perth
1669,2011Q4,129.26666666666668,Woodbridge,775000,4.0,2,6056,Perth
1671,2011Q4,129.26666666666668,Champion Lakes,197000,4.0,2,6111,Perth
1675,2011Q4,129.26666666666668,Orange Grove,985000,4.0,2,6109,Perth
1678,2011Q4,129.26666666666668,Waterford,1158000,4.0,2,6152,Perth
1681,2011Q4,129.26666666666668,Mundijong,390000,4.0,2,6123,Perth
1683,2011Q4,129.26666666666668,Ashfield,445000,4.0,2,6054,Perth
1693,2011Q4,129.26666666666668,Sawyers Valley,600000,4.0,2,6074,Perth
1694,2011Q4,129.26666666666668,Bellevue,335000,4.0,2,6056,Perth
1700,2011Q4,129.26666666666668,Darling Downs,750000,4.0,2,6122,Perth
1702,2011Q4,129.26666666666668,Henley Brook,408000,4.0,2,6055,Perth
1704,2011Q4,129.26666666666668,Samson,576000,4.0,2,6163,Perth
1709,2011Q4,129.26666666666668,Orange Grove,1000000,4.0,2,6109,Perth
1710,2011Q4,129.26666666666668,Menora,1250000,4.0,2,6050,Perth
1711,2011Q4,129.26666666666668,Henley Brook,275000,4.0,2,6055,Perth
1712,2011Q4,129.26666666666668,Darling Downs,680000,4.0,2,6122,Perth
1715,2011Q4,129.26666666666668,Jarrahdale,445000,4.0,2,6124,Perth
1721,2011Q4,129.26666666666668,Boya,419000,4.0,2,6056,Perth
1723,2011Q4,129.26666666666668,Mundijong,575000,4.0,2,6123,Perth
1726,2011Q4,129.26666666666668,Carabooda,1330000,4.0,2,6033,Perth
1734,2011Q4,129.26666666666668,Marmion,835000,4.0,2,6020,Perth
1741,2012Q1,144.33333333333334,Henley Brook,510000,4.0,2,6055,Perth
1746,2012Q1,144.33333333333334,Karawara,895000,4.0,2,6152,Perth
1747,2012Q1,144.33333333333334,Sawyers Valley,540000,4.0,2,6074,Perth
1753,2012Q1,144.33333333333334,Henley Brook,450000,4.0,2,6055,Perth
1761,2012Q1,144.33333333333334,Murdoch,550000,4.0,2,6150,Perth
1762,2012Q1,144.33333333333334,Casuarina,880000,4.0,2,6167,Perth
1767,2012Q1,144.33333333333334,North Lake,580000,4.0,2,6163,Perth
1769,2012Q1,144.33333333333334,Viveash,415000,4.0,2,6056,Perth
1771,2012Q1,144.33333333333334,Marmion,735000,4.0,2,6020,Perth
1773,2012Q1,144.33333333333334,Brigadoon,880000,4.0,2,6069,Perth
1775,2012Q1,144.33333333333334,Coolbinia,1200000,4.0,2,6050,Perth
1776,2012Q1,144.33333333333334,Viveash,493000,4.0,2,6056,Perth
1777,2012Q1,144.33333333333334,Karawara,805000,4.0,2,6152,Perth
1779,2012Q1,144.33333333333334,Casuarina,735000,4.0,2,6167,Perth
1782,2012Q1,144.33333333333334,Jarrahdale,640000,4.0,2,6124,Perth
1786,2012Q1,144.33333333333334,Wooroloo,330000,4.0,2,6558,Perth
1787,2012Q1,144.33333333333334,Marmion,935000,4.0,2,6020,Perth
1788,2012Q1,144.33333333333334,Mundijong,860000,4.0,2,6123,Perth
1789,2012Q1,144.33333333333334,Parkerville,580000,4.0,2,6081,Perth
1790,2012Q1,144.33333333333334,North Lake,685000,4.0,2,6163,Perth
1793,2012Q1,144.33333333333334,Henley Brook,536000,4.0,2,6055,Perth
1794,2012Q1,144.33333333333334,Sawyers Valley,671000,4.0,2,6074,Perth
1804,2012Q1,144.33333333333334,Samson,590000,4.0,2,6163,Perth
1807,2012Q1,144.33333333333334,Henley Brook,470000,4.0,2,6055,Perth
1809,2012Q1,144.33333333333334,Sawyers Valley,484000,4.0,2,6074,Perth
1811,2012Q1,144.33333333333334,Murdoch,645000,4.0,2,6150,Perth
1813,2012Q1,144.33333333333334,Hovea,1220000,4.0,2,6071,Perth
1814,2012Q1,144.33333333333334,Forrestdale,412500,4.0,2,6112,Perth
1816,2012Q1,144.33333333333334,Hazelmere,390000,4.0,2,6055,Perth
1817,2012Q1,144.33333333333334,Murdoch,720000,4.0,2,6150,Perth
1821,2012Q1,144.33333333333334,Menora,960000,4.0,2,6050,Perth
1822,2012Q1,144.33333333333334,Sawyers Valley,598000,4.0,2,6074,Perth
1829,2012Q1,144.33333333333334,Murdoch,725000,4.0,2,6150,Perth
1831,2012Q1,144.33333333333334,Carmel,970000,4.0,2,6076,Perth
1832,2012Q1,144.33333333333334,Marmion,720000,4.0,2,6020,Perth
1833,2012Q1,144.33333333333334,Bellevue,480000,4.0,2,6056,Perth
1837,2012Q1,144.33333333333334,Murdoch,630000,4.0,2,6150,Perth
1838,2012Q1,144.33333333333334,Marmion,810000,4.0,2,6020,Perth
1842,2012Q1,144.33333333333334,Henley Brook,455000,4.0,2,6055,Perth
1843,2012Q1,144.33333333333334,Parkerville,420000,4.0,2,6081,Perth
1844,2012Q1,144.33333333333334,Mariginiup,1100000,4.0,2,6078,Perth
1847,2012Q1,144.33333333333334,Coolbinia,1220000,4.0,2,6050,Perth
1849,2012Q1,144.33333333333334,Millendon,610000,4.0,2,6056,Perth
1850,2012Q2,138.0666666666667,Kiara,390000,4.0,2,6054,Perth
1854,2012Q2,138.0666666666667,Kiara,455000,4.0,2,6054,Perth
1855,2012Q2,138.0666666666667,Parkerville,865000,4.0,2,6081,Perth
1856,2012Q2,138.0666666666667,Jarrahdale,555000,4.0,2,6124,Perth
1859,2012Q2,138.0666666666667,Kiara,467500,4.0,2,6054,Perth
1864,2012Q2,138.0666666666667,Karnup,885000,4.0,2,6176,Perth
1867,2012Q2,138.0666666666667,Murdoch,870000,4.0,2,6150,Perth
1870,2012Q2,138.0666666666667,Midvale,340000,4.0,2,6056,Perth
1872,2012Q2,138.0666666666667,North Lake,605000,4.0,2,6163,Perth
1873,2012Q2,138.0666666666667,Casuarina,780000,4.0,2,6167,Perth
1875,2012Q2,138.0666666666667,Jarrahdale,345000,4.0,2,6124,Perth
1880,2012Q2,138.0666666666667,Samson,549000,4.0,2,6163,Perth
1881,2012Q2,138.0666666666667,Henley Brook,425000,4.0,2,6055,Perth
1882,2012Q2,138.0666666666667,Kiara,408500,4.0,2,6054,Perth
1884,2012Q2,138.0666666666667,Samson,500000,4.0,2,6163,Perth
1890,2012Q2,138.0666666666667,Karawara,785000,4.0,2,6152,Perth
1896,2012Q2,138.0666666666667,Calista,335000,4.0,2,6167,Perth
1898,2012Q2,138.0666666666667,Sawyers Valley,528500,4.0,2,6074,Perth
1899,2012Q2,138.0666666666667,Boya,895000,4.0,2,6056,Perth
1900,2012Q2,138.0666666666667,Murdoch,870000,4.0,2,6150,Perth
1904,2012Q2,138.0666666666667,North Lake,645000,4.0,2,6163,Perth
1907,2012Q2,138.0666666666667,Mahogany Creek,500000,4.0,2,6072,Perth
1909,2012Q2,138.0666666666667,Viveash,650000,4.0,2,6056,Perth
1912,2012Q2,138.0666666666667,Henley Brook,565000,4.0,2,6055,Perth
1913,2012Q2,138.0666666666667,Marmion,785000,4.0,2,6020,Perth
1914,2012Q2,138.0666666666667,Casuarina,745000,4.0,2,6167,Perth
1918,2012Q2,138.0666666666667,North Lake,720000,4.0,2,6163,Perth
1919,2012Q2,138.0666666666667,Champion Lakes,198000,4.0,2,6111,Perth
1923,2012Q2,138.0666666666667,Marmion,738000,4.0,2,6020,Perth
1924,2012Q2,138.0666666666667,Samson,555000,4.0,2,6163,Perth
1927,2012Q2,138.0666666666667,Henley Brook,370000,4.0,2,6055,Perth
1929,2012Q2,138.0666666666667,Samson,599000,4.0,2,6163,Perth
1930,2012Q2,138.0666666666667,North Lake,675000,4.0,2,6163,Perth
1936,2012Q2,138.0666666666667,Samson,490000,4.0,2,6163,Perth
1941,2012Q2,138.0666666666667,Ashfield,485000,4.0,2,6054,Perth
1943,2012Q2,138.0666666666667,Woodbridge,595000,4.0,2,6056,Perth
1944,2012Q2,138.0666666666667,Mundijong,230000,4.0,2,6123,Perth
1945,2012Q2,138.0666666666667,Martin,820000,4.0,2,6110,Perth
1947,2012Q2,138.0666666666667,Watermans Bay,1360000,4.0,2,6020,Perth
1951,2012Q2,138.0666666666667,Henley Brook,405000,4.0,2,6055,Perth
1952,2012Q2,138.0666666666667,Mardella,722000,4.0,2,6125,Perth
1963,2012Q2,138.0666666666667,Gnangara,915000,4.0,2,6077,Perth
1965,2012Q2,138.0666666666667,Watermans Bay,1125000,4.0,2,6020,Perth
1966,2012Q2,138.0666666666667,Watermans Bay,950000,4.0,2,6020,Perth
1968,2012Q2,138.0666666666667,Parkerville,680000,4.0,2,6081,Perth
1969,2012Q2,138.0666666666667,Murdoch,752000,4.0,2,6150,Perth
1970,2012Q2,138.0666666666667,Waterford,890000,4.0,2,6152,Perth
1971,2012Q2,138.0666666666667,Watermans Bay,860000,4.0,2,6020,Perth
1972,2012Q2,138.0666666666667,Bellevue,319000,4.0,2,6056,Perth
1973,2012Q2,138.0666666666667,Wungong,535000,4.0,2,6112,Perth
1977,2012Q2,138.0666666666667,Calista,330000,4.0,2,6167,Perth
1978,2012Q2,138.0666666666667,Calista,290000,4.0,2,6167,Perth
1981,2012Q2,138.0666666666667,Sawyers Valley,660000,4.0,2,6074,Perth
1982,2012Q2,138.0666666666667,Marmion,975000,4.0,2,6020,Perth
1983,2012Q2,138.0666666666667,Brigadoon,775000,4.0,2,6069,Perth
1986,2012Q2,138.0666666666667,Forrestdale,420000,4.0,2,6112,Perth
1989,2012Q2,138.0666666666667,Casuarina,835000,4.0,2,6167,Perth
1991,2012Q2,138.0666666666667,Samson,550000,4.0,2,6163,Perth
1993,2012Q2,138.0666666666667,Henley Brook,760000,4.0,2,6055,Perth
1994,2012Q2,138.0666666666667,Anketell,1000000,4.0,2,6167,Perth
1995,2012Q2,138.0666666666667,Karnup,960000,4.0,2,6176,Perth
1996,2012Q2,138.0666666666667,Stoneville,649000,4.0,2,6081,Perth
1999,2012Q3,103.53333333333335,Champion Lakes,196000,4.0,2,6111,Perth
2005,2012Q3,103.53333333333335,Henley Brook,585000,4.0,2,6055,Perth
2006,2012Q3,103.53333333333335,Brentwood,690000,4.0,2,6153,Perth
2011,2012Q3,103.53333333333335,Stoneville,520000,4.0,2,6081,Perth
2012,2012Q3,103.53333333333335,Coolbinia,1075000,4.0,2,6050,Perth
2013,2012Q3,103.53333333333335,Henley Brook,720000,4.0,2,6055,Perth
2014,2012Q3,103.53333333333335,Cardup,760000,4.0,2,6122,Perth
2019,2012Q3,103.53333333333335,Herne Hill,740000,4.0,2,6056,Perth
2021,2012Q3,103.53333333333335,Walliston,600000,4.0,2,6076,Perth
2024,2012Q3,103.53333333333335,Bellevue,455000,4.0,2,6056,Perth
2026,2012Q3,103.53333333333335,Boya,430000,4.0,2,6056,Perth
2027,2012Q3,103.53333333333335,Karnup,805000,4.0,2,6176,Perth
2028,2012Q3,103.53333333333335,Karnup,825000,4.0,2,6176,Perth
2029,2012Q3,103.53333333333335,Parkerville,800000,4.0,2,6081,Perth
2033,2012Q3,103.53333333333335,Henley Brook,523000,4.0,2,6055,Perth
2037,2012Q3,103.53333333333335,Forrestdale,450000,4.0,2,6112,Perth
2040,2012Q3,103.53333333333335,Murdoch,738000,4.0,2,6150,Perth
2043,2012Q3,103.53333333333335,Wooroloo,730000,4.0,2,6558,Perth
2047,2012Q3,103.53333333333335,Mardella,700000,4.0,2,6125,Perth
2048,2012Q3,103.53333333333335,Walliston,560000,4.0,2,6076,Perth
2049,2012Q3,103.53333333333335,Marmion,680000,4.0,2,6020,Perth
2052,2012Q3,103.53333333333335,Mahogany Creek,500000,4.0,2,6072,Perth
2054,2012Q3,103.53333333333335,Ashfield,435000,4.0,2,6054,Perth
2057,2012Q3,103.53333333333335,North Lake,540000,4.0,2,6163,Perth
2059,2012Q3,103.53333333333335,Mahogany Creek,425000,4.0,2,6072,Perth
2064,2012Q3,103.53333333333335,Mahogany Creek,650000,4.0,2,6072,Perth
2068,2012Q3,103.53333333333335,Hazelmere,750000,4.0,2,6055,Perth
2069,2012Q3,103.53333333333335,Jarrahdale,655000,4.0,2,6124,Perth
2076,2012Q3,103.53333333333335,Sawyers Valley,650000,4.0,2,6074,Perth
2078,2012Q3,103.53333333333335,Samson,675000,4.0,2,6163,Perth
2085,2012Q3,103.53333333333335,Walliston,580000,4.0,2,6076,Perth
2086,2012Q3,103.53333333333335,Casuarina,660000,4.0,2,6167,Perth
2087,2012Q3,103.53333333333335,Welshpool,465000,4.0,2,6106,Perth
2091,2012Q3,103.53333333333335,Bickley,653000,4.0,2,6076,Perth
2092,2012Q3,103.53333333333335,Champion Lakes,196000,4.0,2,6111,Perth
2093,2012Q3,103.53333333333335,Pickering Brook,575000,4.0,2,6076,Perth
2097,2012Q3,103.53333333333335,Bellevue,380000,4.0,2,6056,Perth
2100,2012Q3,103.53333333333335,Brentwood,1120000,4.0,2,6153,Perth
2114,2012Q3,103.53333333333335,Henley Brook,449000,4.0,2,6055,Perth
2117,2012Q3,103.53333333333335,Guildford,620000,4.0,2,6055,Perth
2119,2012Q3,103.53333333333335,Menora,1445000,4.0,2,6050,Perth
2127,2012Q3,103.53333333333335,Mount Richon,375000,4.0,2,6112,Perth
2130,2012Q3,103.53333333333335,Marmion,845000,4.0,2,6020,Perth
2131,2012Q3,103.53333333333335,North Lake,585000,4.0,2,6163,Perth
2133,2012Q3,103.53333333333335,Mariginiup,1200000,4.0,2,6078,Perth
2138,2012Q3,103.53333333333335,Baskerville,900000,4.0,2,6056,Perth
2140,2012Q3,103.53333333333335,Karnup,770000,4.0,2,6176,Perth
2141,2012Q3,103.53333333333335,Bellevue,570000,4.0,2,6056,Perth
2142,2012Q3,103.53333333333335,Woodbridge,686000,4.0,2,6056,Perth
2144,2012Q3,103.53333333333335,Haynes,185000,4.0,2,6112,Perth
2146,2012Q3,103.53333333333335,Henley Brook,405000,4.0,2,6055,Perth
2154,2012Q3,103.53333333333335,Champion Lakes,200000,4.0,2,6111,Perth
2155,2012Q3,103.53333333333335,Mount Richon,725000,4.0,2,6112,Perth
2156,2012Q3,103.53333333333335,Stoneville,415000,4.0,2,6081,Perth
2157,2012Q3,103.53333333333335,Henley Brook,485000,4.0,2,6055,Perth
2162,2012Q3,103.53333333333335,Jarrahdale,705000,4.0,2,6124,Perth
2165,2012Q3,103.53333333333335,Ashfield,1115000,4.0,2,6054,Perth
2166,2012Q3,103.53333333333335,Murdoch,800000,4.0,2,6150,Perth
2168,2012Q3,103.53333333333335,Hillman,340000,4.0,2,6168,Perth
2171,2012Q4,126.60000000000001,Midvale,375000,4.0,2,6056,Perth
2173,2012Q4,126.60000000000001,Kiara,430000,4.0,2,6054,Perth
2174,2012Q4,126.60000000000001,Daglish,1145000,4.0,2,6008,Perth
2176,2012Q4,126.60000000000001,Chidlow,215000,4.0,2,6556,Perth
2179,2012Q4,126.60000000000001,Henley Brook,490000,4.0,2,6055,Perth
2180,2012Q4,126.60000000000001,Stoneville,520000,4.0,2,6081,Perth
2182,2012Q4,126.60000000000001,Orange Grove,850000,4.0,2,6109,Perth
2186,2012Q4,126.60000000000001,Mardella,525000,4.0,2,6125,Perth
2187,2012Q4,126.60000000000001,Marmion,780000,4.0,2,6020,Perth
2188,2012Q4,126.60000000000001,Menora,1520000,4.0,2,6050,Perth
2189,2012Q4,126.60000000000001,Marmion,1000000,4.0,2,6020,Perth
2191,2012Q4,126.60000000000001,Coolbinia,1112500,4.0,2,6050,Perth
2192,2012Q4,126.60000000000001,Gnangara,860000,4.0,2,6077,Perth
2195,2012Q4,126.60000000000001,Henley Brook,156000,4.0,2,6055,Perth
2200,2012Q4,126.60000000000001,Henley Brook,605000,4.0,2,6055,Perth
2201,2012Q4,126.60000000000001,Serpentine,565000,4.0,2,6125,Perth
2205,2012Q4,126.60000000000001,Henley Brook,450000,4.0,2,6055,Perth
2210,2012Q4,126.60000000000001,Boya,525000,4.0,2,6056,Perth
2211,2012Q4,126.60000000000001,Neerabup,1270000,4.0,2,6031,Perth
2214,2012Q4,126.60000000000001,Hazelmere,535000,4.0,2,6055,Perth
2216,2012Q4,126.60000000000001,Mount Richon,450000,4.0,2,6112,Perth
2218,2012Q4,126.60000000000001,Middle Swan,440000,4.0,2,6056,Perth
2221,2012Q4,126.60000000000001,Gnangara,1200000,4.0,2,6077,Perth
2223,2012Q4,126.60000000000001,Brentwood,760000,4.0,2,6153,Perth
2227,2012Q4,126.60000000000001,Mount Richon,615000,4.0,2,6112,Perth
2228,2012Q4,126.60000000000001,Darling Downs,600000,4.0,2,6122,Perth
2230,2012Q4,126.60000000000001,Marmion,790000,4.0,2,6020,Perth
2231,2012Q4,126.60000000000001,Haynes,195000,4.0,2,6112,Perth
2237,2012Q4,126.60000000000001,Herne Hill,360000,4.0,2,6056,Perth
2241,2012Q4,126.60000000000001,Samson,568000,4.0,2,6163,Perth
2245,2012Q4,126.60000000000001,Kiara,405000,4.0,2,6054,Perth
2247,2012Q4,126.60000000000001,Mardella,80000,4.0,2,6125,Perth
2248,2012Q4,126.60000000000001,Samson,640000,4.0,2,6163,Perth
2249,2012Q4,126.60000000000001,Forrestdale,560000,4.0,2,6112,Perth
2250,2012Q4,126.60000000000001,Henley Brook,707500,4.0,2,6055,Perth
2251,2012Q4,126.60000000000001,Hazelmere,535000,4.0,2,6055,Perth
2252,2012Q4,126.60000000000001,Daglish,914000,4.0,2,6008,Perth
2253,2012Q4,126.60000000000001,Mount Richon,570000,4.0,2,6112,Perth
2254,2012Q4,126.60000000000001,Marmion,760000,4.0,2,6020,Perth
2257,2012Q4,126.60000000000001,Mardella,760000,4.0,2,6125,Perth
2259,2012Q4,126.60000000000001,Bellevue,440000,4.0,2,6056,Perth
2265,2012Q4,126.60000000000001,Mount Richon,750000,4.0,2,6112,Perth
2266,2012Q4,126.60000000000001,Casuarina,720000,4.0,2,6167,Perth
2267,2012Q4,126.60000000000001,Ashfield,430000,4.0,2,6054,Perth
2269,2012Q4,126.60000000000001,Gnangara,1200000,4.0,2,6077,Perth
2270,2012Q4,126.60000000000001,Murdoch,516500,4.0,2,6150,Perth
2272,2012Q4,126.60000000000001,Karnup,765000,4.0,2,6176,Perth
2273,2012Q4,126.60000000000001,Serpentine,600000,4.0,2,6125,Perth
2274,2012Q4,126.60000000000001,Casuarina,750000,4.0,2,6167,Perth
2278,2012Q4,126.60000000000001,Sawyers Valley,475000,4.0,2,6074,Perth
2279,2012Q4,126.60000000000001,Woodbridge,700000,4.0,2,6056,Perth
2280,2012Q4,126.60000000000001,Hopeland,795000,4.0,2,6125,Perth
2282,2012Q4,126.60000000000001,Daglish,920000,4.0,2,6008,Perth
2283,2012Q4,126.60000000000001,Brentwood,712500,4.0,2,6153,Perth
2284,2012Q4,126.60000000000001,Kiara,395000,4.0,2,6054,Perth
2285,2012Q4,126.60000000000001,Murdoch,840000,4.0,2,6150,Perth
2288,2012Q4,126.60000000000001,Henley Brook,390000,4.0,2,6055,Perth
2295,2012Q4,126.60000000000001,Gnangara,850000,4.0,2,6077,Perth
2300,2012Q4,126.60000000000001,Henley Brook,430000,4.0,2,6055,Perth
2301,2012Q4,126.60000000000001,Haynes,185000,4.0,2,6112,Perth
2302,2012Q4,126.60000000000001,Murdoch,501000,4.0,2,6150,Perth
2303,2012Q4,126.60000000000001,Karawara,785000,4.0,2,6152,Perth
2305,2012Q4,126.60000000000001,Henley Brook,492500,4.0,2,6055,Perth
2309,2012Q4,126.60000000000001,Chidlow,480000,4.0,2,6556,Perth
2312,2012Q4,126.60000000000001,Jandabup,1200000,4.0,2,6077,Perth
2316,2012Q4,126.60000000000001,Parkerville,645000,4.0,2,6081,Perth
2318,2012Q4,126.60000000000001,Darling Downs,670000,4.0,2,6122,Perth
2326,2012Q4,126.60000000000001,Parkerville,736000,4.0,2,6081,Perth
2328,2012Q4,126.60000000000001,Midvale,354000,4.0,2,6056,Perth
2330,2012Q4,126.60000000000001,Karnup,900000,4.0,2,6176,Perth
2333,2012Q4,126.60000000000001,Menora,1625000,4.0,2,6050,Perth
2338,2012Q4,126.60000000000001,Henley Brook,450000,4.0,2,6055,Perth
2340,2012Q4,126.60000000000001,Henley Brook,455000,4.0,2,6055,Perth
2341,2012Q4,126.60000000000001,Jarrahdale,530000,4.0,2,6124,Perth
2346,2012Q4,126.60000000000001,Kiara,575000,4.0,2,6054,Perth
2347,2012Q4,126.60000000000001,Calista,345000,4.0,2,6167,Perth
2350,2012Q4,126.60000000000001,Parkerville,600000,4.0,2,6081,Perth
2353,2012Q4,126.60000000000001,Hovea,495000,4.0,2,6071,Perth
2355,2013Q1,147.16666666666666,Mount Richon,409000,4.0,2,6112,Perth
2357,2013Q1,147.16666666666666,Haynes,720000,4.0,2,6112,Perth
2359,2013Q1,147.16666666666666,Parkerville,655000,4.0,2,6081,Perth
2361,2013Q1,147.16666666666666,Henley Brook,472000,4.0,2,6055,Perth
2365,2013Q1,147.16666666666666,Mount Richon,372000,4.0,2,6112,Perth
2366,2013Q1,147.16666666666666,Chidlow,505000,4.0,2,6556,Perth
2367,2013Q1,147.16666666666666,Serpentine,255000,4.0,2,6125,Perth
2369,2013Q1,147.16666666666666,Sawyers Valley,370000,4.0,2,6074,Perth
2370,2013Q1,147.16666666666666,Haynes,1300000,4.0,2,6112,Perth
2371,2013Q1,147.16666666666666,Marmion,855000,4.0,2,6020,Perth
2379,2013Q1,147.16666666666666,Casuarina,850000,4.0,2,6167,Perth
2383,2013Q1,147.16666666666666,Boya,540000,4.0,2,6056,Perth
2385,2013Q1,147.16666666666666,Jarrahdale,590000,4.0,2,6124,Perth
2386,2013Q1,147.16666666666666,Samson,607500,4.0,2,6163,Perth
2388,2013Q1,147.16666666666666,Parkerville,726000,4.0,2,6081,Perth
2392,2013Q1,147.16666666666666,Samson,560000,4.0,2,6163,Perth
2393,2013Q1,147.16666666666666,Haynes,185000,4.0,2,6112,Perth
2395,2013Q1,147.16666666666666,Menora,1150000,4.0,2,6050,Perth
2396,2013Q1,147.16666666666666,Walliston,1150000,4.0,2,6076,Perth
2397,2013Q1,147.16666666666666,Glen Forrest,515000,4.0,2,6071,Perth
2398,2013Q1,147.16666666666666,Henley Brook,435000,4.0,2,6055,Perth
2400,2013Q1,147.16666666666666,Herne Hill,1275000,4.0,2,6056,Perth
2415,2013Q1,147.16666666666666,Glen Forrest,570000,4.0,2,6071,Perth
2418,2013Q1,147.16666666666666,Murdoch,870000,4.0,2,6150,Perth
2427,2013Q1,147.16666666666666,Henley Brook,459000,4.0,2,6055,Perth
2428,2013Q1,147.16666666666666,Marmion,979000,4.0,2,6020,Perth
2429,2013Q1,147.16666666666666,Stoneville,632000,4.0,2,6081,Perth
2430,2013Q1,147.16666666666666,Kiara,450000,4.0,2,6054,Perth
2431,2013Q1,147.16666666666666,Serpentine,495000,4.0,2,6125,Perth
2432,2013Q1,147.16666666666666,Woodbridge,880000,4.0,2,6056,Perth
2436,2013Q1,147.16666666666666,Brentwood,690000,4.0,2,6153,Perth
2439,2013Q1,147.16666666666666,Middle Swan,470000,4.0,2,6056,Perth
2440,2013Q1,147.16666666666666,Martin,795000,4.0,2,6110,Perth
2441,2013Q1,147.16666666666666,Stoneville,538000,4.0,2,6081,Perth
2447,2013Q1,147.16666666666666,Stoneville,520000,4.0,2,6081,Perth
2448,2013Q1,147.16666666666666,Martin,635000,4.0,2,6110,Perth
2453,2013Q1,147.16666666666666,Mount Richon,545000,4.0,2,6112,Perth
2454,2013Q1,147.16666666666666,Chidlow,640000,4.0,2,6556,Perth
2457,2013Q1,147.16666666666666,Glen Forrest,585000,4.0,2,6071,Perth
2458,2013Q1,147.16666666666666,Jarrahdale,700000,4.0,2,6124,Perth
2459,2013Q1,147.16666666666666,North Lake,582000,4.0,2,6163,Perth
2462,2013Q1,147.16666666666666,Cardup,400000,4.0,2,6122,Perth
2463,2013Q1,147.16666666666666,Hillman,350500,4.0,2,6168,Perth
2464,2013Q1,147.16666666666666,Samson,565000,4.0,2,6163,Perth
2465,2013Q1,147.16666666666666,Salter Point,1250000,4.0,2,6152,Perth
2468,2013Q1,147.16666666666666,Brentwood,870000,4.0,2,6153,Perth
2472,2013Q1,147.16666666666666,Ashfield,595000,4.0,2,6054,Perth
2475,2013Q1,147.16666666666666,Mount Richon,620000,4.0,2,6112,Perth
